Probe 1,Probe 2,Passed?,Should?,Hamming
`47/2,'153/2,1,0,0.489
`47/2,'153/3,1,0,0.4765
`47/2,'155/1,1,0,0.4895
`47/2,'155/2,1,0,0.492
`47/2,'155/3,1,0,0.499
`47/2,'155/4,1,0,0.49
`47/2,'158/1,1,0,0.472
`47/2,'158/2,1,0,0.4855
`47/2,'158/3,1,0,0.4645
`47/2,'158/4,1,0,0.4665
`47/2,'158/5,1,0,0.478
`47/2,'16/1,1,0,0.4805
`47/2,'16/2,1,0,0.485
`47/2,'16/3,1,0,0.48
`47/2,'16/4,1,0,0.5005
`47/2,'16/5,1,0,0.4915
`47/2,'161/1,1,0,0.4625
`47/2,'161/2,1,0,0.469
`47/2,'161/3,1,0,0.4705
`47/2,'161/4,1,0,0.468
`47/2,'161/5,1,0,0.486
`47/2,'162/1,1,0,0.4855
`47/2,'162/3,1,0,0.478
`47/2,'162/5,1,0,0.496
`47/2,'165/1,1,0,0.5005
`47/2,'165/2,1,0,0.4765
`47/2,'165/3,1,0,0.491
`47/2,'165/4,1,0,0.496
`47/2,'165/5,1,0,0.491
`47/2,'166/2,1,0,0.4675
`47/2,'166/4,1,0,0.5
`47/2,'166/5,1,0,0.4755
`47/2,'167/1,1,0,0.484
`47/2,'167/2,1,0,0.481
`47/2,'167/3,1,0,0.4965
`47/2,'167/4,1,0,0.486
`47/2,'167/5,1,0,0.5005
`47/2,'168/1,1,0,0.4825
`47/2,'168/3,1,0,0.484
`47/2,'168/5,1,0,0.4705
`47/2,'169/1,1,0,0.4575
`47/2,'169/2,1,0,0.465
`47/2,'169/3,1,0,0.4685
`47/2,'169/4,1,0,0.473
`47/2,'169/5,1,0,0.464
`47/2,'170/1,1,0,0.4975
`47/2,'170/2,1,0,0.4875
`47/2,'170/3,1,0,0.4845
`47/2,'171/1,1,0,0.4615
`47/2,'171/5,1,0,0.4665
`47/2,'175/1,1,0,0.479
`47/2,'175/2,1,0,0.483
`47/2,'175/3,1,0,0.476
`47/2,'175/4,1,0,0.478
`47/2,'175/5,1,0,0.4825
`47/2,'177/1,1,0,0.477
`47/2,'177/2,1,0,0.5055
`47/2,'177/3,1,0,0.492
`47/2,'177/4,1,0,0.489
`47/2,'177/5,1,0,0.495
`47/2,'178/1,1,0,0.4935
`47/2,'178/3,1,0,0.4935
`47/2,'180/2,1,0,0.483
`47/2,'180/3,1,0,0.483
`47/2,'180/4,1,0,0.4725
`47/2,'180/5,1,0,0.492
`47/2,'181/1,1,0,0.4845
`47/2,'181/2,1,0,0.4855
`47/2,'181/3,1,0,0.4825
`47/2,'181/4,1,0,0.475
`47/2,'181/5,1,0,0.4775
`47/2,'182/1,1,0,0.4795
`47/2,'182/2,1,0,0.473
`47/2,'182/3,1,0,0.4745
`47/2,'182/4,1,0,0.4735
`47/2,'182/5,1,0,0.481
`47/2,'183/1,1,0,0.487
`47/2,'183/2,1,0,0.503
`47/2,'183/3,1,0,0.482
`47/2,'183/4,1,0,0.496
`47/2,'183/5,1,0,0.4985
`47/2,'186/1,1,0,0.4895
`47/2,'186/2,1,0,0.464
`47/2,'186/4,1,0,0.486
`47/2,'186/5,1,0,0.49
`47/2,'19/1,1,0,0.485
`47/2,'19/2,1,0,0.485
`47/2,'19/3,1,0,0.5055
`47/2,'19/4,1,0,0.488
`47/2,'19/5,1,0,0.4865
`47/2,'190/1,1,0,0.487
`47/2,'190/2,1,0,0.484
`47/2,'190/3,1,0,0.4885
`47/2,'192/1,1,0,0.473
`47/2,'192/2,1,0,0.4685
`47/2,'192/3,1,0,0.476
`47/2,'192/4,1,0,0.479
`47/2,'192/5,1,0,0.4755
`47/2,'194/2,1,0,0.4825
`47/2,'194/3,1,0,0.486
`47/2,'194/4,1,0,0.5025
`47/2,'194/5,1,0,0.485
`47/2,'195/1,1,0,0.492
`47/2,'195/3,1,0,0.4965
`47/2,'195/4,1,0,0.4765
`47/2,'195/5,1,0,0.5095
`47/2,'196/1,1,0,0.4965
`47/2,'196/2,1,0,0.4825
`47/2,'196/3,1,0,0.4905
`47/2,'196/4,1,0,0.4925
`47/2,'199/1,1,0,0.4705
`47/2,'199/2,1,0,0.4755
`47/2,'199/3,1,0,0.4785
`47/2,'199/4,1,0,0.4745
`47/2,'199/5,1,0,0.468
`47/2,'2/1,1,0,0.487
`47/2,'2/2,1,0,0.484
`47/2,'2/3,1,0,0.475
`47/2,'2/5,1,0,0.481
`47/2,'214/1,1,0,0.488
`47/2,'214/2,1,0,0.4735
`47/2,'214/4,1,0,0.4745
`47/2,'214/5,1,0,0.4865
`47/2,'220/1,1,0,0.473
`47/2,'220/2,1,0,0.4765
`47/2,'220/3,1,0,0.4675
`47/2,'220/4,1,0,0.4675
`47/2,'220/5,1,0,0.465
`47/2,'221/1,1,0,0.4885
`47/2,'221/2,1,0,0.4855
`47/2,'221/3,1,0,0.4865
`47/2,'221/4,1,0,0.482
`47/2,'221/5,1,0,0.487
`47/2,'222/1,1,0,0.4725
`47/2,'222/2,1,0,0.4675
`47/2,'222/3,1,0,0.4775
`47/2,'224/2,1,0,0.4815
`47/2,'224/4,1,0,0.4805
`47/2,'225/1,1,0,0.4935
`47/2,'225/2,1,0,0.4655
`47/2,'225/4,1,0,0.473
`47/2,'225/5,1,0,0.4885
`47/2,'227/1,1,0,0.5015
`47/2,'227/2,1,0,0.4755
`47/2,'227/3,1,0,0.482
`47/2,'227/4,1,0,0.468
`47/2,'237/1,1,0,0.49
`47/2,'237/2,1,0,0.4695
`47/2,'237/3,1,0,0.4775
`47/2,'237/4,1,0,0.4865
`47/2,'237/5,1,0,0.4785
`47/2,'25/1,1,0,0.478
`47/2,'25/2,1,0,0.4745
`47/2,'25/3,1,0,0.4905
`47/2,'27/1,1,0,0.479
`47/2,'27/2,1,0,0.4835
`47/2,'27/3,1,0,0.498
`47/2,'27/4,1,0,0.5015
`47/2,'27/5,1,0,0.5125
`47/2,'29/1,1,0,0.473
`47/2,'29/2,1,0,0.462
`47/2,'29/3,1,0,0.485
`47/2,'29/4,1,0,0.47
`47/2,'35/1,1,0,0.468
`47/2,'35/2,1,0,0.4655
`47/2,'35/3,1,0,0.468
`47/2,'37/3,1,0,0.4775
`47/2,'37/4,1,0,0.4965
`47/2,'38/1,1,0,0.479
`47/2,'38/2,1,0,0.489
`47/2,'38/3,1,0,0.492
`47/2,'38/4,1,0,0.488
`47/2,'38/5,1,0,0.483
`47/2,'40/1,1,0,0.502
`47/2,'40/2,1,0,0.499
`47/2,'41/1,1,0,0.496
`47/2,'41/3,1,0,0.4915
`47/2,'41/4,1,0,0.4935
`47/2,'41/5,1,0,0.497
`47/2,'42/1,1,0,0.499
`47/2,'42/3,1,0,0.507
`47/2,'42/4,1,0,0.4975
`47/2,'42/5,1,0,0.502
`47/2,'44/1,1,0,0.4795
`47/2,'44/2,1,0,0.4905
`47/2,'44/3,1,0,0.4835
`47/2,'44/4,1,0,0.48
`47/2,'44/5,1,0,0.474
`47/2,'45/3,1,0,0.4675
`47/2,'45/4,1,0,0.491
`47/2,'45/5,1,0,0.491
`47/2,'46/2,1,0,0.466
`47/2,'46/3,1,0,0.479
`47/2,'46/4,1,0,0.474
`47/2,'46/5,1,0,0.4785
`47/2,'47/3,1,1,0.2825
`47/2,'47/4,1,1,0.327
`47/2,'47/5,1,1,0.3335
`47/2,'49/3,1,0,0.4805
`47/2,'49/4,1,0,0.4795
`47/2,'49/5,1,0,0.496
`47/2,'51/1,1,0,0.496
`47/2,'51/2,1,0,0.4805
`47/2,'51/3,1,0,0.479
`47/2,'51/4,1,0,0.467
`47/2,'51/5,1,0,0.4855
`47/2,'54/1,1,0,0.466
`47/2,'54/5,1,0,0.475
`47/2,'55/1,1,0,0.481
`47/2,'55/2,1,0,0.5
`47/2,'55/3,1,0,0.4675
`47/2,'55/4,1,0,0.4815
`47/2,'55/5,1,0,0.4905
`47/2,'56/1,1,0,0.476
`47/2,'56/2,1,0,0.4885
`47/2,'56/4,1,0,0.4875
`47/2,'58/1,1,0,0.4835
`47/2,'58/2,1,0,0.4905
`47/2,'58/3,1,0,0.494
`47/2,'58/5,1,0,0.491
`47/2,'59/1,1,0,0.5035
`47/2,'59/2,1,0,0.4945
`47/2,'59/3,1,0,0.494
`47/2,'59/4,1,0,0.506
`47/2,'59/5,1,0,0.4815
`47/2,'6/1,1,0,0.503
`47/2,'6/3,1,0,0.479
`47/2,'6/4,1,0,0.478
`47/2,'61/1,1,0,0.4935
`47/2,'61/2,1,0,0.4755
`47/2,'61/3,1,0,0.4755
`47/2,'69/1,1,0,0.483
`47/2,'69/2,1,0,0.4855
`47/2,'7/2,1,0,0.505
`47/2,'7/3,1,0,0.503
`47/2,'70/1,1,0,0.454
`47/2,'70/2,1,0,0.4855
`47/2,'72/1,1,0,0.473
`47/2,'72/2,1,0,0.47
`47/2,'72/3,1,0,0.4815
`47/2,'72/4,1,0,0.481
`47/2,'72/5,1,0,0.481
`47/2,'74/1,1,0,0.4645
`47/2,'74/2,1,0,0.453
`47/2,'74/3,1,0,0.482
`47/2,'74/4,1,0,0.4835
`47/2,'74/5,1,0,0.4845
`47/2,'76/1,1,0,0.484
`47/2,'76/2,1,0,0.485
`47/2,'76/3,1,0,0.4875
`47/2,'76/5,1,0,0.496
`47/2,'78/4,1,0,0.484
`47/2,'78/5,1,0,0.4845
`47/2,'8/1,1,0,0.481
`47/2,'8/2,1,0,0.4795
`47/2,'8/3,1,0,0.4695
`47/2,'8/4,1,0,0.477
`47/2,'8/5,1,0,0.455
`47/2,'81/1,1,0,0.4845
`47/2,'81/2,1,0,0.487
`47/2,'81/4,1,0,0.481
`47/2,'81/5,1,0,0.466
`47/2,'83/1,1,0,0.491
`47/2,'83/2,1,0,0.488
`47/2,'83/3,1,0,0.476
`47/2,'83/4,1,0,0.47
`47/2,'83/5,1,0,0.4735
`47/2,'84/1,1,0,0.478
`47/2,'84/2,1,0,0.485
`47/2,'84/3,1,0,0.4825
`47/2,'84/5,1,0,0.4725
`47/2,'85/1,1,0,0.4855
`47/2,'85/2,1,0,0.496
`47/2,'85/3,1,0,0.487
`47/2,'85/4,1,0,0.485
`47/2,'85/5,1,0,0.4755
`47/2,'88/1,1,0,0.488
`47/2,'88/2,1,0,0.4845
`47/2,'88/3,1,0,0.477
`47/2,'88/4,1,0,0.4955
`47/2,'88/5,1,0,0.4765
`47/2,'89/1,1,0,0.482
`47/2,'89/2,1,0,0.4735
`47/2,'89/3,1,0,0.4555
`47/2,'89/4,1,0,0.4655
`47/2,'89/5,1,0,0.4555
`47/2,'91/2,1,0,0.4905
`47/2,'91/3,1,0,0.5015
`47/2,'91/4,1,0,0.49
`47/2,'94/1,1,0,0.4675
`47/2,'94/2,1,0,0.5015
`47/2,'94/3,1,0,0.499
`47/2,'94/4,1,0,0.4835
`47/2,'94/5,1,0,0.478
`47/2,'96/1,1,0,0.474
`47/2,'96/2,1,0,0.4905
`47/2,'96/3,1,0,0.477
`47/2,'99/1,1,0,0.4905
`47/2,'99/2,1,0,0.4925
`47/2,'99/3,1,0,0.4825
`47/2,'99/4,1,0,0.4845
`47/2,'99/5,1,0,0.4875
`49/3,'1/1,1,0,0.471
`49/3,'1/2,1,0,0.492
`49/3,'1/3,1,0,0.4855
`49/3,'1/4,1,0,0.483
`49/3,'1/5,1,0,0.487
`49/3,'10/1,1,0,0.4835
`49/3,'10/2,1,0,0.4905
`49/3,'10/3,1,0,0.489
`49/3,'10/4,1,0,0.498
`49/3,'10/5,1,0,0.4785
`49/3,'100/1,1,0,0.4955
`49/3,'100/2,1,0,0.5035
`49/3,'100/3,1,0,0.479
`49/3,'100/4,1,0,0.4905
`49/3,'100/5,1,0,0.4865
`49/3,'101/1,1,0,0.4825
`49/3,'101/2,1,0,0.471
`49/3,'101/3,1,0,0.483
`49/3,'101/5,1,0,0.481
`49/3,'102/1,1,0,0.4875
`49/3,'102/3,1,0,0.466
`49/3,'102/4,1,0,0.471
`49/3,'104/1,1,0,0.4805
`49/3,'104/2,1,0,0.4765
`49/3,'104/5,1,0,0.47
`49/3,'105/1,1,0,0.5065
`49/3,'105/2,1,0,0.5085
`49/3,'105/3,1,0,0.515
`49/3,'105/4,1,0,0.4985
`49/3,'105/5,1,0,0.501
`49/3,'106/1,1,0,0.4775
`49/3,'106/2,1,0,0.4955
`49/3,'106/3,1,0,0.4825
`49/3,'106/4,1,0,0.483
`49/3,'106/5,1,0,0.477
`49/3,'11/1,1,0,0.4825
`49/3,'11/2,1,0,0.4945
`49/3,'11/3,1,0,0.477
`49/3,'11/5,1,0,0.5035
`49/3,'113/1,1,0,0.468
`49/3,'113/2,1,0,0.467
`49/3,'113/3,1,0,0.4675
`49/3,'113/4,1,0,0.4675
`49/3,'113/5,1,0,0.4735
`49/3,'12/1,1,0,0.476
`49/3,'12/2,1,0,0.476
`49/3,'12/3,1,0,0.4815
`49/3,'12/4,1,0,0.476
`49/3,'12/5,1,0,0.47
`49/3,'124/1,1,0,0.4755
`49/3,'124/2,1,0,0.4885
`49/3,'124/3,1,0,0.493
`49/3,'124/4,1,0,0.4815
`49/3,'124/5,1,0,0.481
`49/3,'125/1,1,0,0.4985
`49/3,'125/2,1,0,0.4725
`49/3,'125/4,1,0,0.4715
`49/3,'125/5,1,0,0.488
`49/3,'126/2,1,0,0.4915
`49/3,'126/3,1,0,0.4825
`49/3,'126/4,1,0,0.4925
`49/3,'13/1,1,0,0.482
`49/3,'13/2,1,0,0.4725
`49/3,'13/4,1,0,0.4755
`49/3,'130/1,1,0,0.501
`49/3,'130/2,1,0,0.4585
`49/3,'130/3,1,0,0.4905
`49/3,'130/4,1,0,0.498
`49/3,'130/5,1,0,0.4945
`49/3,'131/1,1,0,0.466
`49/3,'131/2,1,0,0.45
`49/3,'131/3,1,0,0.479
`49/3,'131/4,1,0,0.4695
`49/3,'131/5,1,0,0.477
`49/3,'135/1,1,0,0.464
`49/3,'135/2,1,0,0.4705
`49/3,'135/3,1,0,0.493
`49/3,'135/4,1,0,0.4865
`49/3,'135/5,1,0,0.48
`49/3,'136/1,1,0,0.4615
`49/3,'136/2,1,0,0.449
`49/3,'136/3,1,0,0.467
`49/3,'136/4,1,0,0.4715
`49/3,'136/5,1,0,0.457
`49/3,'14/1,1,0,0.475
`49/3,'14/2,1,0,0.487
`49/3,'14/3,1,0,0.4885
`49/3,'14/4,1,0,0.4895
`49/3,'14/5,1,0,0.48
`49/3,'140/1,1,0,0.5015
`49/3,'140/3,1,0,0.492
`49/3,'140/4,1,0,0.483
`49/3,'141/1,1,0,0.497
`49/3,'141/2,1,0,0.476
`49/3,'141/3,1,0,0.4805
`49/3,'141/4,1,0,0.4845
`49/3,'141/5,1,0,0.4865
`49/3,'142/1,1,0,0.4635
`49/3,'142/2,1,0,0.486
`49/3,'142/3,1,0,0.475
`49/3,'142/4,1,0,0.4845
`49/3,'142/5,1,0,0.489
`49/3,'143/1,1,0,0.4805
`49/3,'143/2,1,0,0.497
`49/3,'143/3,1,0,0.485
`49/3,'143/4,1,0,0.496
`49/3,'143/5,1,0,0.4925
`49/3,'147/1,1,0,0.468
`49/3,'147/2,1,0,0.492
`49/3,'147/3,1,0,0.476
`49/3,'147/4,1,0,0.486
`49/3,'147/5,1,0,0.476
`49/3,'148/2,1,0,0.491
`49/3,'148/3,1,0,0.487
`49/3,'148/4,1,0,0.489
`49/3,'148/5,1,0,0.489
`49/3,'15/1,1,0,0.479
`49/3,'15/2,1,0,0.4965
`49/3,'15/3,1,0,0.465
`49/3,'15/4,1,0,0.488
`49/3,'15/5,1,0,0.491
`49/3,'151/1,1,0,0.4785
`49/3,'151/2,1,0,0.477
`49/3,'151/3,1,0,0.492
`49/3,'151/4,1,0,0.4925
`49/3,'151/5,1,0,0.4715
`49/3,'152/1,1,0,0.4725
`49/3,'152/2,1,0,0.4875
`49/3,'152/3,1,0,0.48
`49/3,'152/4,1,0,0.4925
`49/3,'152/5,1,0,0.489
`49/3,'153/2,1,0,0.4775
`49/3,'153/3,1,0,0.492
`49/3,'155/1,1,0,0.495
`49/3,'155/2,1,0,0.4825
`49/3,'155/3,1,0,0.4945
`49/3,'155/4,1,0,0.4845
`49/3,'158/1,1,0,0.4775
`49/3,'158/2,1,0,0.477
`49/3,'158/3,1,0,0.458
`49/3,'158/4,1,0,0.471
`49/3,'158/5,1,0,0.4765
`49/3,'16/1,1,0,0.495
`49/3,'16/2,1,0,0.4845
`49/3,'16/3,1,0,0.4905
`49/3,'16/4,1,0,0.48
`49/3,'16/5,1,0,0.507
`49/3,'161/1,1,0,0.485
`49/3,'161/2,1,0,0.4775
`49/3,'161/3,1,0,0.493
`49/3,'161/4,1,0,0.5055
`49/3,'161/5,1,0,0.4905
`49/3,'162/1,1,0,0.482
`49/3,'162/3,1,0,0.4865
`49/3,'162/5,1,0,0.4705
`49/3,'165/1,1,0,0.487
`49/3,'165/2,1,0,0.49
`49/3,'165/3,1,0,0.4765
`49/3,'165/4,1,0,0.4885
`49/3,'165/5,1,0,0.4705
`49/3,'166/2,1,0,0.481
`49/3,'166/4,1,0,0.4895
`49/3,'166/5,1,0,0.471
`49/3,'167/1,1,0,0.4885
`49/3,'167/2,1,0,0.4695
`49/3,'167/3,1,0,0.499
`49/3,'167/4,1,0,0.5015
`49/3,'167/5,1,0,0.476
`49/3,'168/1,1,0,0.466
`49/3,'168/3,1,0,0.4965
`49/3,'168/5,1,0,0.48
`49/3,'169/1,1,0,0.466
`49/3,'169/2,1,0,0.4805
`49/3,'169/3,1,0,0.488
`49/3,'169/4,1,0,0.4865
`49/3,'169/5,1,0,0.4875
`49/3,'170/1,1,0,0.483
`49/3,'170/2,1,0,0.478
`49/3,'170/3,1,0,0.48
`49/3,'171/1,1,0,0.503
`49/3,'171/5,1,0,0.501
`49/3,'175/1,1,0,0.4755
`49/3,'175/2,1,0,0.4705
`49/3,'175/3,1,0,0.4905
`49/3,'175/4,1,0,0.4815
`49/3,'175/5,1,0,0.482
`49/3,'177/1,1,0,0.4735
`49/3,'177/2,1,0,0.479
`49/3,'177/3,1,0,0.4605
`49/3,'177/4,1,0,0.4855
`49/3,'177/5,1,0,0.4745
`49/3,'178/1,1,0,0.486
`49/3,'178/3,1,0,0.483
`49/3,'180/2,1,0,0.4935
`49/3,'180/3,1,0,0.4755
`49/3,'180/4,1,0,0.49
`49/3,'180/5,1,0,0.4825
`49/3,'181/1,1,0,0.473
`49/3,'181/2,1,0,0.508
`49/3,'181/3,1,0,0.485
`49/3,'181/4,1,0,0.4735
`49/3,'181/5,1,0,0.471
`49/3,'182/1,1,0,0.481
`49/3,'182/2,1,0,0.4705
`49/3,'182/3,1,0,0.483
`49/3,'182/4,1,0,0.47
`49/3,'182/5,1,0,0.4775
`49/3,'183/1,1,0,0.4725
`49/3,'183/2,1,0,0.4815
`49/3,'183/3,1,0,0.4565
`49/3,'183/4,1,0,0.4915
`49/3,'183/5,1,0,0.482
`49/3,'186/1,1,0,0.47
`49/3,'186/2,1,0,0.4795
`49/3,'186/4,1,0,0.4775
`49/3,'186/5,1,0,0.4805
`49/3,'19/1,1,0,0.4775
`49/3,'19/2,1,0,0.5115
`49/3,'19/3,1,0,0.475
`49/3,'19/4,1,0,0.4665
`49/3,'19/5,1,0,0.49
`49/3,'190/1,1,0,0.4755
`49/3,'190/2,1,0,0.4545
`49/3,'190/3,1,0,0.485
`49/3,'192/1,1,0,0.4685
`49/3,'192/2,1,0,0.473
`49/3,'192/3,1,0,0.4755
`49/3,'192/4,1,0,0.4765
`49/3,'192/5,1,0,0.504
`49/3,'194/2,1,0,0.474
`49/3,'194/3,1,0,0.4775
`49/3,'194/4,1,0,0.483
`49/3,'194/5,1,0,0.4925
`49/3,'195/1,1,0,0.4595
`49/3,'195/3,1,0,0.463
`49/3,'195/4,1,0,0.468
`49/3,'195/5,1,0,0.47
`49/3,'196/1,1,0,0.489
`49/3,'196/2,1,0,0.475
`49/3,'196/3,1,0,0.501
`49/3,'196/4,1,0,0.488
`49/3,'199/1,1,0,0.471
`49/3,'199/2,1,0,0.468
`49/3,'199/3,1,0,0.49
`49/3,'199/4,1,0,0.494
`49/3,'199/5,1,0,0.4835
`49/3,'2/1,1,0,0.4935
`49/3,'2/2,1,0,0.4845
`49/3,'2/3,1,0,0.4885
`49/3,'2/5,1,0,0.4825
`49/3,'214/1,1,0,0.4755
`49/3,'214/2,1,0,0.481
`49/3,'214/4,1,0,0.489
`49/3,'214/5,1,0,0.498
`49/3,'220/1,1,0,0.4805
`49/3,'220/2,1,0,0.475
`49/3,'220/3,1,0,0.485
`49/3,'220/4,1,0,0.478
`49/3,'220/5,1,0,0.4795
`49/3,'221/1,1,0,0.473
`49/3,'221/2,1,0,0.49
`49/3,'221/3,1,0,0.469
`49/3,'221/4,1,0,0.4725
`49/3,'221/5,1,0,0.4855
`49/3,'222/1,1,0,0.479
`49/3,'222/2,1,0,0.502
`49/3,'222/3,1,0,0.499
`49/3,'224/2,1,0,0.491
`49/3,'224/4,1,0,0.505
`49/3,'225/1,1,0,0.503
`49/3,'225/2,1,0,0.494
`49/3,'225/4,1,0,0.4915
`49/3,'225/5,1,0,0.493
`49/3,'227/1,1,0,0.475
`49/3,'227/2,1,0,0.466
`49/3,'227/3,1,0,0.4655
`49/3,'227/4,1,0,0.4725
`49/3,'237/1,1,0,0.4905
`49/3,'237/2,1,0,0.477
`49/3,'237/3,1,0,0.504
`49/3,'237/4,1,0,0.5
`49/3,'237/5,1,0,0.478
`49/3,'25/1,1,0,0.4985
`49/3,'25/2,1,0,0.489
`49/3,'25/3,1,0,0.47
`49/3,'27/1,1,0,0.4755
`49/3,'27/2,1,0,0.486
`49/3,'27/3,1,0,0.4785
`49/3,'27/4,1,0,0.458
`49/3,'27/5,1,0,0.485
`49/3,'29/1,1,0,0.4875
`49/3,'29/2,1,0,0.4705
`49/3,'29/3,1,0,0.4835
`49/3,'29/4,1,0,0.4865
`49/3,'35/1,1,0,0.4865
`49/3,'35/2,1,0,0.501
`49/3,'35/3,1,0,0.4985
`49/3,'37/3,1,0,0.501
`49/3,'37/4,1,0,0.493
`49/3,'38/1,1,0,0.4905
`49/3,'38/2,1,0,0.4875
`49/3,'38/3,1,0,0.4725
`49/3,'38/4,1,0,0.4815
`49/3,'38/5,1,0,0.4715
`49/3,'40/1,1,0,0.4775
`49/3,'40/2,1,0,0.4715
`49/3,'41/1,1,0,0.4755
`49/3,'41/3,1,0,0.475
`49/3,'41/4,1,0,0.489
`49/3,'41/5,1,0,0.4755
`49/3,'42/1,1,0,0.4785
`49/3,'42/3,1,0,0.4905
`49/3,'42/4,1,0,0.492
`49/3,'42/5,1,0,0.4895
`49/3,'44/1,1,0,0.471
`49/3,'44/2,1,0,0.475
`49/3,'44/3,1,0,0.458
`49/3,'44/4,1,0,0.4595
`49/3,'44/5,1,0,0.4725
`49/3,'45/3,1,0,0.476
`49/3,'45/4,1,0,0.4695
`49/3,'45/5,1,0,0.4815
`49/3,'46/2,1,0,0.4685
`49/3,'46/3,1,0,0.4845
`49/3,'46/4,1,0,0.4905
`49/3,'46/5,1,0,0.482
`49/3,'47/2,1,0,0.4805
`49/3,'47/3,1,0,0.468
`49/3,'47/4,1,0,0.4925
`49/3,'47/5,1,0,0.481
`49/3,'49/4,1,1,0.384
`49/3,'49/5,1,1,0.3035
`49/3,'51/1,1,0,0.4715
`49/3,'51/2,1,0,0.472
`49/3,'51/3,1,0,0.4845
`49/3,'51/4,1,0,0.4805
`49/3,'51/5,1,0,0.468
`49/3,'54/1,1,0,0.4785
`49/3,'54/5,1,0,0.5035
`49/3,'55/1,1,0,0.4625
`49/3,'55/2,1,0,0.4485
`49/3,'55/3,1,0,0.47
`49/3,'55/4,1,0,0.454
`49/3,'55/5,1,0,0.468
`49/3,'56/1,1,0,0.4885
`49/3,'56/2,1,0,0.495
`49/3,'56/4,1,0,0.491
`49/3,'58/1,1,0,0.486
`49/3,'58/2,1,0,0.482
`49/3,'58/3,1,0,0.4695
`49/3,'58/5,1,0,0.4625
`49/3,'59/1,1,0,0.472
`49/3,'59/2,1,0,0.471
`49/3,'59/3,1,0,0.4815
`49/3,'59/4,1,0,0.4785
`49/3,'59/5,1,0,0.475
`49/3,'6/1,1,0,0.4785
`49/3,'6/3,1,0,0.5035
`49/3,'6/4,1,0,0.4995
`49/3,'61/1,1,0,0.493
`49/3,'61/2,1,0,0.485
`49/3,'61/3,1,0,0.482
`49/3,'69/1,1,0,0.4955
`49/3,'69/2,1,0,0.507
`49/3,'7/2,1,0,0.4845
`49/3,'7/3,1,0,0.4925
`49/3,'70/1,1,0,0.4815
`49/3,'70/2,1,0,0.496
`49/3,'72/1,1,0,0.4785
`49/3,'72/2,1,0,0.4825
`49/3,'72/3,1,0,0.501
`49/3,'72/4,1,0,0.4705
`49/3,'72/5,1,0,0.4965
`49/3,'74/1,1,0,0.499
`49/3,'74/2,1,0,0.4985
`49/3,'74/3,1,0,0.4805
`49/3,'74/4,1,0,0.477
`49/3,'74/5,1,0,0.48
`49/3,'76/1,1,0,0.4625
`49/3,'76/2,1,0,0.4755
`49/3,'76/3,1,0,0.489
`49/3,'76/5,1,0,0.4805
`49/3,'78/4,1,0,0.4965
`49/3,'78/5,1,0,0.484
`49/3,'8/1,1,0,0.4855
`49/3,'8/2,1,0,0.486
`49/3,'8/3,1,0,0.49
`49/3,'8/4,1,0,0.4985
`49/3,'8/5,1,0,0.4935
`49/3,'81/1,1,0,0.483
`49/3,'81/2,1,0,0.4845
`49/3,'81/4,1,0,0.4915
`49/3,'81/5,1,0,0.4735
`49/3,'83/1,1,0,0.4935
`49/3,'83/2,1,0,0.4905
`49/3,'83/3,1,0,0.4815
`49/3,'83/4,1,0,0.4975
`49/3,'83/5,1,0,0.5
`49/3,'84/1,1,0,0.4775
`49/3,'84/2,1,0,0.5025
`49/3,'84/3,1,0,0.473
`49/3,'84/5,1,0,0.477
`49/3,'85/1,1,0,0.479
`49/3,'85/2,1,0,0.4885
`49/3,'85/3,1,0,0.4835
`49/3,'85/4,1,0,0.4705
`49/3,'85/5,1,0,0.494
`49/3,'88/1,1,0,0.4935
`49/3,'88/2,1,0,0.499
`49/3,'88/3,1,0,0.4925
`49/3,'88/4,1,0,0.501
`49/3,'88/5,1,0,0.49
`49/3,'89/1,1,0,0.4775
`49/3,'89/2,1,0,0.492
`49/3,'89/3,1,0,0.488
`49/3,'89/4,1,0,0.493
`49/3,'89/5,1,0,0.5
`49/3,'91/2,1,0,0.496
`49/3,'91/3,1,0,0.474
`49/3,'91/4,1,0,0.4755
`49/3,'94/1,1,0,0.489
`49/3,'94/2,1,0,0.48
`49/3,'94/3,1,0,0.4885
`49/3,'94/4,1,0,0.493
`49/3,'94/5,1,0,0.4675
`49/3,'96/1,1,0,0.4915
`49/3,'96/2,1,0,0.485
`49/3,'96/3,1,0,0.4815
`49/3,'99/1,1,0,0.469
`49/3,'99/2,1,0,0.488
`49/3,'99/3,1,0,0.471
`49/3,'99/4,1,0,0.484
`49/3,'99/5,1,0,0.488
`51/1,'1/1,1,0,0.4965
`51/1,'1/2,1,0,0.4755
`51/1,'1/3,1,0,0.495
`51/1,'1/4,1,0,0.4875
`51/1,'1/5,1,0,0.5015
`51/1,'10/1,1,0,0.485
`51/1,'10/2,1,0,0.479
`51/1,'10/3,1,0,0.4755
`51/1,'10/4,1,0,0.4665
`51/1,'10/5,1,0,0.471
`51/1,'100/1,1,0,0.495
`51/1,'100/2,1,0,0.475
`51/1,'100/3,1,0,0.4785
`51/1,'100/4,1,0,0.489
`51/1,'100/5,1,0,0.489
`51/1,'101/1,1,0,0.479
`51/1,'101/2,1,0,0.4865
`51/1,'101/3,1,0,0.4835
`51/1,'101/5,1,0,0.4815
`51/1,'102/1,1,0,0.477
